"","Date","trend"
"1",2019-01-01,0.526513903458211
"2",2019-01-06,0.526440607447798
"3",2019-01-11,0.526367311437386
"4",2019-01-16,0.526294015426973
"5",2019-01-21,0.526220719416561
"6",2019-01-26,0.526147423406148
"7",2019-01-31,0.526074127395736
"8",2019-02-05,0.526000831385323
"9",2019-02-10,0.525927535374911
"10",2019-02-15,0.525854239364498
"11",2019-02-20,0.525780943354086
"12",2019-02-25,0.525707647343673
"13",2019-03-02,0.525634351333261
"14",2019-03-07,0.525561055322848
"15",2019-03-12,0.525487759312436
"16",2019-03-17,0.525414463302023
"17",2019-03-22,0.52534116729161
"18",2019-03-27,0.525267871281198
"19",2019-04-01,0.525194575270786
"20",2019-04-06,0.525121279260373
"21",2019-04-11,0.52504798324996
"22",2019-04-16,0.524974687239548
"23",2019-04-21,0.524901391229135
"24",2019-04-26,0.524828095218723
"25",2019-05-01,0.52475479920831
"26",2019-05-06,0.524681503197898
"27",2019-05-11,0.524608207187485
"28",2019-05-16,0.524534911177073
"29",2019-05-21,0.52446161516666
"30",2019-05-26,0.524388319156248
"31",2019-05-31,0.524315023145835
"32",2019-06-05,0.524241727135423
"33",2019-06-10,0.52416843112501
"34",2019-06-15,0.524095135114598
"35",2019-06-20,0.524021839104185
"36",2019-06-25,0.523948543093773
"37",2019-06-30,0.52387524708336
"38",2019-07-05,0.523801951072948
"39",2019-07-15,0.523655359052123
"40",2019-07-20,0.52358206304171
"41",2019-07-25,0.523508767031298
"42",2019-07-30,0.523435471020885
"43",2019-08-04,0.523362175010473
"44",2019-08-09,0.52328887900006
"45",2019-08-14,0.523215582989648
"46",2019-08-19,0.523142286979235
"47",2019-08-24,0.523068990968823
"48",2019-08-29,0.52299569495841
"49",2019-09-03,0.522922398947998
"50",2019-09-08,0.522849102937585
"51",2019-09-13,0.522775806927173
"52",2019-09-18,0.52270251091676
"53",2019-09-28,0.522555918895935
"54",2019-10-03,0.522482622885522
"55",2019-10-08,0.52240932687511
"56",2019-10-13,0.522336030864697
"57",2019-10-18,0.522262734854285
"58",2019-10-23,0.522189438843872
"59",2019-10-28,0.52211614283346
"60",2019-11-02,0.522042846823047
"61",2019-11-07,0.521969550812635
"62",2019-11-12,0.521896254802222
"63",2019-11-17,0.52182295879181
"64",2019-11-22,0.521749662781397
"65",2019-11-27,0.521676366770985
"66",2019-12-02,0.521603070760572
"67",2019-12-07,0.52152977475016
"68",2019-12-12,0.521456478739747
"69",2019-12-17,0.521383182729335
"70",2019-12-22,0.521309886718922
"71",2019-12-27,0.52123659070851
"72",2020-01-01,0.521163294698097
"73",2020-01-06,0.521089998687685
"74",2020-01-11,0.521016702677272
"75",2020-01-16,0.52094340666686
"76",2020-01-21,0.520870110656447
"77",2020-01-26,0.520796814646035
"78",2020-01-31,0.520723518635622
"79",2020-02-05,0.52065022262521
"80",2020-02-10,0.520576926614797
"81",2020-02-15,0.520503630604385
"82",2020-02-20,0.520430334593972
"83",2020-02-25,0.52035703858356
"84",2020-03-01,0.520283742573147
"85",2020-03-06,0.520210446562735
"86",2020-03-11,0.520137150552322
"87",2020-03-16,0.52006385454191
"88",2020-03-21,0.519990558531497
"89",2020-03-26,0.519917262521085
"90",2020-03-31,0.519843966510672
"91",2020-04-05,0.51977067050026
"92",2020-04-10,0.519697374489847
"93",2020-04-15,0.519624078479434
"94",2020-04-20,0.519550782469022
"95",2020-04-25,0.51947748645861
"96",2020-04-30,0.519404190448197
"97",2020-05-05,0.519330894437784
"98",2020-05-10,0.519257598427372
"99",2020-05-15,0.519184302416959
"100",2020-05-20,0.519111006406547
"101",2020-05-25,0.519037710396134
"102",2020-05-30,0.518964414385722
"103",2020-06-04,0.518891118375309
"104",2020-06-09,0.518817822364897
"105",2020-06-14,0.518744526354484
"106",2020-06-19,0.518671230344072
"107",2020-06-24,0.518597934333659
"108",2020-06-29,0.518524638323247
"109",2020-07-04,0.518451342312834
"110",2020-07-09,0.518378046302422
"111",2020-07-14,0.518304750292009
"112",2020-07-19,0.518231454281597
"113",2020-07-24,0.518158158271184
"114",2020-07-29,0.518084862260772
"115",2020-08-03,0.518011566250359
"116",2020-08-08,0.517938270239947
"117",2020-08-13,0.517864974229534
"118",2020-08-18,0.517791678219122
"119",2020-08-23,0.517718382208709
"120",2020-08-28,0.517645086198297
"121",2020-09-02,0.517571790187884
"122",2020-09-07,0.517498494177472
"123",2020-09-12,0.517425198167059
"124",2020-09-17,0.517351902156647
"125",2020-09-22,0.517278606146234
"126",2020-09-27,0.517205310135821
"127",2020-10-02,0.517132014125409
"128",2020-10-07,0.517058718114996
"129",2020-10-12,0.516985422104584
"130",2020-10-17,0.516912126094171
"131",2020-10-22,0.516838830083759
"132",2020-10-27,0.516765534073346
"133",2020-11-01,0.516692238062934
"134",2020-11-06,0.516618942052521
"135",2020-11-11,0.516545646042109
"136",2020-11-16,0.516472350031696
"137",2020-11-21,0.516399054021284
"138",2020-11-26,0.516325758010871
"139",2020-12-01,0.516252462000459
"140",2020-12-06,0.516179165990046
"141",2020-12-11,0.516105869979634
"142",2020-12-16,0.516032573969221
"143",2020-12-21,0.515959277958809
"144",2020-12-26,0.515885981948396
"145",2020-12-31,0.515812685937984
"146",2021-01-05,0.515739389927571
"147",2021-01-10,0.515666093917159
"148",2021-01-15,0.515592797906746
"149",2021-01-20,0.515519501896334
"150",2021-01-25,0.515446205885921
"151",2021-01-30,0.515372909875509
"152",2021-02-04,0.515299613865096
"153",2021-02-09,0.515226317854684
"154",2021-02-14,0.515153021844271
"155",2021-02-19,0.515079725833859
"156",2021-02-24,0.515006429823446
"157",2021-03-01,0.514933133813034
"158",2021-03-06,0.514859837802621
"159",2021-03-11,0.514786541792209
"160",2021-03-16,0.514713245781796
"161",2021-03-21,0.514639949771383
"162",2021-03-26,0.514566653760971
"163",2021-03-31,0.514493357750558
"164",2021-04-05,0.514420061740146
"165",2021-04-10,0.514346765729733
"166",2021-04-15,0.514273469719321
"167",2021-04-20,0.514200173708908
"168",2021-04-25,0.514126877698496
"169",2021-04-30,0.514053581688083
"170",2021-05-05,0.513980285677671
"171",2021-05-10,0.513906989667258
"172",2021-05-15,0.513833693656846
"173",2021-05-20,0.513760397646433
"174",2021-05-25,0.513687101636021
"175",2021-05-30,0.513613805625608
"176",2021-06-04,0.513540509615196
"177",2021-06-09,0.513467213604783
"178",2021-06-14,0.513393917594371
"179",2021-06-19,0.513320621583958
"180",2021-06-24,0.513247325573546
"181",2021-06-29,0.513174029563133
"182",2021-07-04,0.513100733552721
"183",2021-07-09,0.513027437542308
"184",2021-07-14,0.512954141531896
"185",2021-07-19,0.512880845521483
"186",2021-07-24,0.512807549511071
"187",2021-07-29,0.512734253500658
"188",2021-08-03,0.512660957490246
"189",2021-08-08,0.512587661479833
"190",2021-08-13,0.512514365469421
"191",2021-08-18,0.512441069459008
"192",2021-08-23,0.512367773448596
"193",2021-08-28,0.512294477438183
"194",2021-09-02,0.51222118142777
"195",2021-09-07,0.512147885417358
"196",2021-09-12,0.512074589406946
"197",2021-09-17,0.512001293396533
"198",2021-09-22,0.51192799738612
"199",2021-09-27,0.511854701375708
"200",2021-10-02,0.511781405365295
"201",2021-10-07,0.511708109354883
"202",2021-10-12,0.51163481334447
"203",2021-10-17,0.511561517334058
"204",2021-10-22,0.511488221323645
"205",2021-10-27,0.511414925313233
"206",2021-11-01,0.51134162930282
"207",2021-11-06,0.511268333292408
"208",2021-11-11,0.511195037281995
"209",2021-11-16,0.511121741271583
"210",2021-11-21,0.51104844526117
"211",2021-11-26,0.510975149250758
"212",2021-12-01,0.510901853240345
"213",2021-12-06,0.510828557229933
"214",2021-12-11,0.51075526121952
"215",2021-12-16,0.510681965209108
"216",2021-12-21,0.510608669198695
"217",2021-12-26,0.510535373188283
"218",2021-12-31,0.51046207717787
